Fuel Type Code,City,State,ZIP,EV Total Port Count (Beta)
ELEC,Charleston,SC,29407,1.0
ELEC,Prineville,OR,97754,1.0
ELEC,Prineville,OR,97754,1.0
ELEC,O Fallon,MO,63368,1.0
ELEC,Columbia,MO,65203,1.0
ELEC,Ellicott City,MD,21042,1.0
ELEC,Santa Cruz,CA,95060,2.0
ELEC,Tuckahoe,NY,10707,4.0
ELEC,Tuckahoe,NY,10707,4.0
ELEC,Holden Beach,NC,28462,1.0
ELEC,Tonawanda,NY,14150,1.0
ELEC,Lehi,UT,84043,2.0
ELEC,Fairfax,VA,22030,2.0
ELEC,Columbus,OH,43215,2.0
ELEC,Salem,SC,29676,1.0
ELEC,Montrose,CO,81401,1.0
ELEC,Montrose,CO,81401,1.0
ELEC,Montrose,CO,81401,1.0
ELEC,Montrose,CO,81401,1.0
ELEC,Montrose,CO,81401,1.0
ELEC,Montrose,CO,81401,1.0
ELEC,Aventura,FL,33180,1.0
ELEC,Rockford,IL,61101,4.0
ELEC,Fulton,MO,65251,2.0
ELEC,Ephraim,WI,54211,1.0
ELEC,Cortland,NY,13045,1.0
ELEC,Manhattan Beach,CA,90266,1.0
ELEC,Bonita Springs,FL,34134,2.0
ELEC,Avondale,AZ,85323,2.0
ELEC,Lebanon,NH,03766,2.0
ELEC,Dublin,CA,94568,2.0
ELEC,Dublin,CA,94568,2.0
ELEC,Waterford,NY,12188,2.0
ELEC,Waterford,NY,12188,2.0
ELEC,Waterford,NY,12188,2.0
ELEC,Dublin,CA,94568,2.0
ELEC,Dublin,CA,94568,2.0
ELEC,Dublin,CA,94568,2.0
ELEC,Dublin,CA,94568,2.0
ELEC,Ontario,CA,91761,1.0
ELEC,Spicer,MN,56288,2.0
ELEC,Ontario,CA,91761,2.0
ELEC,Newton,MA,02458,2.0
ELEC,Huntsville,AL,35805,2.0
ELEC,Lihue,HI,96766,2.0
ELEC,New Orleans,LA,70112,2.0
ELEC,New Orleans,LA,70118,2.0
ELEC,New Orleans,LA,70118,2.0
ELEC,Plano,TX,75024,2.0
ELEC,San Luis Obispo,CA,93407,2.0
ELEC,San Luis Obispo,CA,93407,2.0
ELEC,San Luis Obispo,CA,93407,2.0
ELEC,San Luis Obispo,CA,93407,2.0
ELEC,San Luis Obispo,CA,93407,2.0
ELEC,San Luis Obispo,CA,93407,2.0
ELEC,San Luis Obispo,CA,93405,2.0
ELEC,Leeds,AL,35094,4.0
ELEC,Tigard,OR,97233,10.0
ELEC,Montrose,CO,81401,1.0
ELEC,Montrose,CO,81401,1.0
ELEC,Batesville,MS,38606,1.0
ELEC,Tracy,CA,95377,1.0
ELEC,Tracy,CA,95377,1.0
ELEC,Batesville,MS,38606,1.0
ELEC,Pueblo,CO,81005,1.0
ELEC,Orlando,FL,32819,2.0
ELEC,Manchester,NH,03103,2.0
ELEC,North Conway,NH,03860,2.0
ELEC,Providence,RI,02908,8.0
ELEC,Chicago,IL,60605,2.0
ELEC,Honey Brook,PA,19344,2.0
ELEC,Humble,TX,77396,2.0
ELEC,Channel View,TX,77530,2.0
ELEC,Houston,TX,77090,2.0
ELEC,Stafford,TX,77477,2.0
ELEC,Plano,TX,75074,2.0
ELEC,Temple,TX,76504,2.0
ELEC,The Colony,TX,75056,2.0
ELEC,Fort Worth,TX,76140,2.0
ELEC,Houston,TX,77032,2.0
ELEC,Fort Worth,TX,76132,2.0
ELEC,Fort Worth,TX,76116,2.0
ELEC,Fort Worth,TX,76137,2.0
ELEC,Fort Worth,TX,76137,2.0
ELEC,Benbrook,TX,76126,2.0
ELEC,Woodway,TX,76712,2.0
ELEC,Dawsonville,GA,30534,2.0
ELEC,Palmer,PR,00721,3.0
ELEC,Libertyville,IL,60048,2.0
ELEC,Chatham Township,NJ,07928,2.0
ELEC,Chatham Township,NJ,07928,2.0
ELEC,Anaheim,CA,92807,2.0
ELEC,Kingston,RI,02881,2.0
ELEC,Kirkwood,MO,63122,2.0
ELEC,Kirkwood,MO,63122,1.0
ELEC,Aspen,CO,81611,2.0
ELEC,Snowmass Village,CO,81615,2.0
ELEC,Plano,TX,75075,2.0
ELEC,Lebanon,NJ,08833,2.0
ELEC,Mesa,AZ,85212,2.0
ELEC,Breckenridge,CO,80424,2.0
ELEC,Breckenridge,CO,80424,2.0
ELEC,Fairlawn,OH,44333,1.0
ELEC,Scottsdale,AZ,85258,2.0
ELEC,Scottsdale,AZ,85258,2.0
ELEC,Delray Beach,FL,33444,2.0
ELEC,Dublin,CA,94568,2.0
ELEC,Dublin,CA,94568,2.0
ELEC,Napa,CA,94558,2.0
ELEC,Jeffersonville,IN,47130,2.0
ELEC,Lauderhill,FL,33313,2.0
ELEC,Worcester,MA,01606,2.0
ELEC,Worcester,MA,01606,2.0
ELEC,Plano,TX,75024,2.0
ELEC,Plano,TX,75024,1.0
ELEC,Plano,TX,75024,2.0
ELEC,Plano,TX,75024,2.0
ELEC,Plano,TX,75024,2.0
ELEC,Plano,TX,75024,2.0
ELEC,Plano,TX,75024,2.0
ELEC,Plano,TX,75024,2.0
ELEC,Plano,TX,75024,2.0
ELEC,New Orleans,LA,70118,2.0
ELEC,Plano,TX,75024,2.0
ELEC,Plano,TX,75024,1.0
ELEC,New Orleans,LA,70118,2.0
ELEC,Plano,TX,75024,2.0
ELEC,Plano,TX,75024,2.0
ELEC,Osceola,AR,72370,2.0
ELEC,Osceola,AR,72370,2.0
ELEC,Osceola,AR,72370,2.0
ELEC,Osceola,AR,72370,2.0
ELEC,Osceola,AR,72370,2.0
ELEC,Osceola,AR,72370,2.0
ELEC,Brookhaven,GA,30329,1.0
ELEC,Brookhaven,GA,30329,1.0
ELEC,San Luis Obispo,CA,93405,2.0
ELEC,Lawrence,KS,66047,1.0
ELEC,Lawrence,KS,66047,1.0
ELEC,Sedona,AZ,86336,4.0
ELEC,SHREVEPORT,LA,71105,2.0
ELEC,Winslow,AZ,86047,2.0
ELEC,Stroudsburg,PA,18360,1.0
ELEC,Houston,TX,77033,6.0
ELEC,Baltimore,MD,21230,1.0
ELEC,Basalt,CO,81621,2.0
ELEC,Las Vegas,NV,89106,2.0
ELEC,Twin Falls,ID,83301,1.0
ELEC,Goshen,IN,46526,2.0
ELEC,Albany,NY,12205,1.0
ELEC,Albany,NY,12205,1.0
ELEC,Alexandria,VA,22305,2.0
ELEC,Waterford,NY,12188,2.0
ELEC,Tonawanda,NY,14150,1.0
ELEC,Mishawaka,IN,46545,1.0
ELEC,Danbury,CT,06810,2.0
ELEC,Lauderhill,FL,33313,2.0
ELEC,Jacksonville,IL,62650,2.0
ELEC,Carson,CA,90745,1.0
ELEC,Oakhurst,CA,93644,2.0
ELEC,Oakhurst,CA,93644,2.0
ELEC,Waterford,NY,12188,2.0
ELEC,New Orleans,LA,70118,2.0
ELEC,New Orleans,LA,70125,2.0
ELEC,New Orleans,LA,70125,2.0
ELEC,New Orleans,LA,70130,2.0
ELEC,Valdosta,GA,31601,1.0
ELEC,Jellico,TN,37762,1.0
ELEC,AUBURN,ME,04210,1.0
ELEC,Waynesboro,VA,22980,2.0
ELEC,Mayfield,OH,44143,4.0
ELEC,Shepherdsville,KY,40165,2.0
ELEC,Winchester,KY,40391,2.0
ELEC,Lebanon,KY,40033,2.0
ELEC,Elizabethtown,KY,42701,2.0
ELEC,Louisville,KY,40205,2.0
ELEC,Walla Walla,WA,99362,8.0
ELEC,Walla Walla,WA,99362,1.0
ELEC,Melissa,TX,75454,8.0
ELEC,McKinney,TX,75071,8.0
ELEC,Coalinga,CA,93210,40.0
ELEC,Valencia,CA,91355,8.0
ELEC,Lake Elsinore,CA,92532,16.0
ELEC,Cranberry Township,PA,16066,12.0
ELEC,Mesa,AZ,85204,12.0
ELEC,North Bergen,NJ,07047,8.0
ELEC,Little Ferry,NJ,07643,12.0
ELEC,Beaumont,CA,92223,24.0
ELEC,Bethesda,MD,20814,12.0
ELEC,Hancock,NY,13783,8.0
ELEC,Saint Augustine,FL,32092,12.0
ELEC,Perth Amboy,NJ,08861,8.0
ELEC,Tustin,CA,92782,7.0
ELEC,Victorville,CA,92395,16.0
ELEC,Appleton,WI,54913,8.0
ELEC,North Richland Hills,TX,76182,8.0
ELEC,San Diego,CA,92111,12.0
ELEC,Two Harbors,MN,55616,8.0
ELEC,Freetown,MA,02720,8.0
ELEC,Providence,RI,02903,8.0
ELEC,Little Rock,AR,72209,1.0
ELEC,Newport Beach,CA,92657,1.0
ELEC,Braintree,MA,02184,2.0
ELEC,Tustin,CA,92782,1.0
ELEC,Lawrenceville,GA,30045,1.0
ELEC,Boston,MA,02210,1.0
ELEC,Bangor,ME,04401,1.0
ELEC,Lubbock,TX,79415,2.0
ELEC,Lubbock,TX,79415,2.0
ELEC,Austin,TX,78704,2.0
ELEC,Houston,TX,77027,2.0
ELEC,Denton,TX,76201,2.0
ELEC,Grand Haven,MI,49417,2.0
ELEC,Grand Haven,MI,49417,2.0
ELEC,DeKalb,IL,60115,2.0
ELEC,Valdosta,GA,31601,2.0
ELEC,Jacksonville,FL,32202,2.0
ELEC,Jacksonville,FL,32202,2.0
ELEC,Jacksonville,FL,32202,2.0
ELEC,Jacksonville,FL,32202,2.0
ELEC,Jacksonville,FL,32202,2.0
ELEC,Payson,AZ,86322,4.0
ELEC,Jellico,TN,37762,1.0
ELEC,Kingsport,TN,37663,1.0
ELEC,Kingsport,TN,37663,1.0
ELEC,Hot Springs,AR,71913,2.0
ELEC,Rocklin,CA,95677,7.0
ELEC,Fresno,CA,93727,16.0
ELEC,Alton,IL,62002,4.0
ELEC,Chicago,IL,60654,4.0
ELEC,Saint Louis,MO,63129,4.0
ELEC,Penn Valley,PA,19072,4.0
ELEC,Hillsboro,OR,97123,2.0
ELEC,Hillsboro,OR,97123,2.0
ELEC,Temecula,CA,92591,2.0
ELEC,Temecula,CA,92591,2.0
ELEC,Tustin,CA,92782,1.0
ELEC,Tustin,CA,92782,1.0
ELEC,Marysville,KS,66508,2.0
ELEC,Livonia,NY,14487,2.0
ELEC,Palmer,TN,37365,1.0
ELEC,Palmer,TN,37365,1.0
ELEC,Findlay,OH,45840,2.0
ELEC,Huntsville,AL,35806,2.0
ELEC,Peoria,IL,61615,1.0
ELEC,Little Meadows,PA,18830,2.0
ELEC,Goldsboro,NC,27534,1.0
ELEC,Cincinnati,OH,45202,2.0
ELEC,Fort Myers,FL,33905,2.0
ELEC,Fort Myers,FL,33905,2.0
ELEC,Fort Myers,FL,33905,2.0
ELEC,Las Vegas,NV,89134,2.0
ELEC,Northbrook,IL,60062,1.0
ELEC,Saint Louis,MO,63123,4.0
ELEC,Apopka,FL,32703,4.0
ELEC,Culver City,CA,90232,10.0
ELEC,Culver City,CA,90232,13.0
ELEC,Culver City,CA,90232,2.0
ELEC,Denver,CO,80230,2.0
ELEC,Glendale,CO,80246,2.0
ELEC,Glendale,CO,80246,2.0
ELEC,Glendale,CO,80246,2.0
ELEC,Glendale,CO,80246,2.0
ELEC,Glendale,CO,80246,2.0
ELEC,Denver,CO,80230,2.0
ELEC,Fremont,CA,94538,2.0
ELEC,Scottsdale,AZ,85260,2.0
ELEC,Yakima,WA,98908,2.0
ELEC,Braselton,GA,30517,1.0
ELEC,Snow Hill,MD,21863,4.0
ELEC,Northeast Harbor,ME,04662,2.0
ELEC,Lemont,IL,60439,1.0
ELEC,Lemont,IL,60439,1.0
ELEC,Lemont,IL,60439,1.0
ELEC,Lemont,IL,60439,1.0
ELEC,East Saint Louis,IL,62201,6.0
ELEC,Peachtree Corners,GA,30092,4.0
ELEC,Perth Amboy,NJ,08861,4.0
ELEC,Denver,CO,80202,3.0
ELEC,Lakewood Ranch,FL,34211,2.0
ELEC,Zionsville,IN,46077,3.0
ELEC,Longview,WA,98632,2.0
ELEC,Salisbury,MD,21801,1.0
ELEC,Avondale,AZ,85323,2.0
ELEC,Columbia,SC,29203,1.0
ELEC,Columbia,SC,29203,1.0
ELEC,Oxon Hill,MD,20745,2.0
ELEC,Phoenix,AZ,85007,2.0
ELEC,Phoenix,AZ,85007,2.0
ELEC,Marysville,WA,98270,1.0
ELEC,Marysville,WA,98270,1.0
ELEC,Sacramento,CA,95826,2.0
ELEC,Sacramento,CA,95826,2.0
ELEC,Wakefield,MA,01880,1.0
ELEC,Crownsville,MD,21032,4.0
ELEC,Olney,MD,20832,1.0
ELEC,Buffalo,OK,73834,1.0
ELEC,Buffalo,OK,73834,1.0
ELEC,JASPER,IN,47546,1.0
ELEC,BROUSSARD,LA,70518,2.0
ELEC,Bakersfield,CA,93309,2.0
ELEC,Roseville,MN,55113,6.0
ELEC,Cincinnati,OH,45211,4.0
ELEC,Selma,TX,78154,2.0
ELEC,Long Beach,CA,90815,4.0
ELEC,Salem,OR,97301,1.0
ELEC,Taylor,TX,76574,2.0
ELEC,Burbank,CA,91505,2.0
ELEC,Burbank,CA,91505,1.0
ELEC,Burbank,CA,91505,2.0
ELEC,Hanford,CA,93230,2.0
ELEC,Rockledge,FL,32955,2.0
ELEC,Rockledge,FL,32955,2.0
ELEC,San Diego,CA,92182,2.0
ELEC,Madison,WI,53711,1.0
ELEC,Detroit,MI,48201,2.0
ELEC,Middleton,WI,53562,1.0
ELEC,Atlanta,GA,30339,2.0
ELEC,South Lake Tahoe,CA,96150,1.0
ELEC,South Lake Tahoe,CA,96150,1.0
ELEC,Worcester,MA,01608,2.0
ELEC,Spicer,MN,56288,2.0
ELEC,Nederland,CO,80466,2.0
ELEC,Nederland,CO,80466,2.0
ELEC,Muncy,PA,17756,1.0
ELEC,Agoura Hills,CA,91301,2.0
ELEC,Agoura Hills,CA,91301,2.0
ELEC,Agoura Hills,CA,91301,1.0
ELEC,Agoura Hills,CA,91301,2.0
ELEC,West Mifflin,PA,15122,2.0
ELEC,West Mifflin,PA,15122,2.0
ELEC,Bladensburg,MD,20710,2.0
ELEC,Bloomington,IN,47401,1.0
ELEC,Perris,CA,92570,1.0
ELEC,Silver Spring,MD,20910,8.0
ELEC,Capital Heights,MD,20743,2.0
ELEC,Wye Mills,MD,21679,1.0
ELEC,Edison,NJ,08837,6.0
ELEC,Salt Lake City,UT,84101,6.0
ELEC,Granite City,IL,62040,6.0
ELEC,Brandon,FL,33511,6.0
ELEC,Raleigh,NC,27603,2.0
ELEC,Duncanville,TX,75137,4.0
ELEC,Norcross,GA,30093,4.0
ELEC,Beachwood,OH,44122,4.0
ELEC,Rancho Cordova,CA,95670,4.0
ELEC,Fresno,CA,93727,4.0
ELEC,Exton,PA,19341,4.0
ELEC,Thornwood,NY,10594,4.0
ELEC,Skokie,IL,60077,2.0
ELEC,Augusta,GA,30907,1.0
ELEC,Canton,MI,48188,2.0
ELEC,Detroit,MI,48201,2.0
ELEC,Carmel-by-the-Sea,CA,93923,2.0
ELEC,Carmel-by-the-Sea,CA,93923,2.0
ELEC,Peoria,IL,61615,2.0
ELEC,Lafayette,LA,70503,1.0
ELEC,Nederland,CO,80466,2.0
ELEC,Nederland,CO,80466,2.0
ELEC,Nederland,CO,80466,2.0
ELEC,Nederland,CO,80466,2.0
ELEC,Nederland,CO,80466,2.0
ELEC,Nederland,CO,80466,2.0
ELEC,Nederland,CO,80466,2.0
ELEC,Nederland,CO,80466,2.0
ELEC,Nederland,CO,80466,2.0
ELEC,Akron,OH,44320,2.0
ELEC,Sacramento,CA,95834,2.0
ELEC,Aurora,CO,80017,4.0
ELEC,Bristol,TN,37620,1.0
ELEC,Bakersfield,CA,93301,1.0
ELEC,Oxford,AL,36203,1.0
ELEC,Oxford,AL,36203,1.0
ELEC,Rochester,NY,14625,2.0
ELEC,Rochester,NY,14625,2.0
ELEC,Vienna,VA,22182,1.0
ELEC,Vienna,VA,22182,1.0
ELEC,Woodbridge,VA,22191,1.0
ELEC,Sarasota,FL,34236,1.0
ELEC,Sarasota,FL,34240,4.0
ELEC,Fort Wayne,IN,46808,1.0
ELEC,Sarasota,FL,34232,1.0
ELEC,Arden,NC,28704,3.0
ELEC,College Park,PA,16801,2.0
ELEC,Sarasota,FL,34237,2.0
ELEC,Englewood,FL,34223,1.0
ELEC,Sarasota,FL,34238,2.0
ELEC,Sarasota,FL,34238,2.0
ELEC,North Port,FL,34287,1.0
ELEC,Park City,UT,84098,6.0
ELEC,Venice,FL,34293,10.0
ELEC,North Port,FL,34289,2.0
ELEC,Kamas,UT,84036,4.0
ELEC,Park City,UT,84060,4.0
ELEC,Coalville,UT,84017,4.0
ELEC,Park City,UT,84098,4.0
ELEC,Venice,FL,34293,4.0
ELEC,Venice,FL,34293,2.0
ELEC,Park City,UT,84098,6.0
ELEC,Sarasota,FL,34236,1.0
ELEC,Sarasota,FL,34241,1.0
ELEC,Sarasota,FL,34241,1.0
ELEC,Venice,FL,34285,4.0
ELEC,Venice,FL,34293,1.0
ELEC,Los Angeles,CA,90007,40.0
ELEC,Oakland,CA,94621,8.0
ELEC,Tyler,TX,75701,1.0
ELEC,Belton,MO,64012,2.0
ELEC,Salem,MA,01970,2.0
ELEC,Pullman,WA,99163,2.0
ELEC,Pullman,WA,99163,2.0
ELEC,Pullman,WA,99163,2.0
ELEC,Ann Arbor,MI,48103,1.0
ELEC,Kill Devil Hills,NC,27948,2.0
ELEC,Fort Collins,CO,80521,2.0
ELEC,East Peoria,IL,61611,2.0
ELEC,Sterling,MA,01564,1.0
ELEC,Sterling,MA,01564,1.0
ELEC,Silverthorne,CO,80498,2.0
ELEC,Livonia,NY,14487,2.0
ELEC,Livonia,NY,14487,2.0
ELEC,Livonia,NY,14487,2.0
ELEC,Detroit,MI,48207,2.0
ELEC,Detroit,MI,48207,2.0
ELEC,Detroit,MI,48207,2.0
ELEC,Ann Arbor,MI,48103,1.0
ELEC,Lyndhurst,OH,44124,2.0
ELEC,Beaverton,OR,97003,4.0
ELEC,Winter Harbor,ME,04693,2.0
ELEC,Denver,CO,80123,4.0
ELEC,Halifax,MA,02338,2.0
ELEC,Elkridge,MD,21075,2.0
ELEC,Piedmont,SC,29673,2.0
ELEC,Las Vegas,NV,89119,2.0
ELEC,Las Vegas,NV,89119,2.0
ELEC,Las Vegas,NV,89119,2.0
ELEC,Las Vegas,NV,89119,2.0
ELEC,Las Vegas,NV,89154,2.0
ELEC,Las Vegas,NV,89119,2.0
ELEC,Las Vegas,NV,89109,2.0
ELEC,Las Vegas,NV,89119,2.0
ELEC,Las Vegas,NV,89154,2.0
ELEC,Pittsburgh,PA,15222,2.0
ELEC,Indianapolis,IN,46268,2.0
ELEC,San Diego,CA,92102,1.0
ELEC,San Diego,CA,92102,1.0
ELEC,San Diego,CA,92102,2.0
ELEC,Costa Mesa,CA,92626,1.0
ELEC,East Providence,RI,02914,2.0
ELEC,East Providence,RI,02914,2.0
ELEC,East Providence,RI,02914,2.0
ELEC,East Providence,RI,02914,2.0
ELEC,Tully,NY,13159,2.0
ELEC,Wakefield,MA,01880,1.0
ELEC,Scottsdale,AZ,85257,2.0
ELEC,Danvers,MA,01923,1.0
ELEC,Sterling,MA,01564,1.0
ELEC,Bala Cynwyd,PA,19004,2.0
ELEC,Oak Park,IL,60301,2.0
ELEC,Oak Park,IL,60301,2.0
ELEC,Nederland,CO,80466,2.0
ELEC,Oak Park,IL,60301,2.0
ELEC,Oak Park,IL,60301,2.0
ELEC,Livonia,NY,14487,2.0
ELEC,Livonia,NY,14487,2.0
ELEC,MOLINE,IL,61265,1.0
ELEC,Thousand Oaks,CA,91362,1.0
ELEC,Seneca,SC,29678,2.0
ELEC,Canton,GA,30114,2.0
ELEC,Shelby,NC,28152,2.0
ELEC,Shelby,NC,28150,2.0
ELEC,Arden,NC,28704,2.0
ELEC,Forsyth,GA,31029,2.0
ELEC,Asheville,NC,28804,2.0
ELEC,Skyland,NC,28803,2.0
ELEC,Asheville,NC,28806,2.0
ELEC,Ephrata,PA,17522,2.0
ELEC,Shrewsbury,MA,01545,4.0
ELEC,Paso Robles,CA,93446,2.0
ELEC,Falls Church,VA,22041,4.0
ELEC,Kentland,IN,47951,2.0
ELEC,Ardmore,OK,73401,2.0
ELEC,Okemos,MI,48864,4.0
ELEC,Huntsville,AL,35801,8.0
ELEC,Tuckahoe,NY,10707,6.0
ELEC,Ardmore,OK,73401,2.0
ELEC,Brooktondale,NY,14817,2.0
ELEC,Columbus,IN,47201,2.0
ELEC,Eldred,NY,12732,2.0
ELEC,Columbus,IN,47201,2.0
ELEC,Columbus,IN,47201,2.0
ELEC,Indianapolis,IN,46204,2.0
ELEC,Indianapolis,IN,46204,2.0
ELEC,Douglas,GA,31535,1.0
ELEC,Mattoon,IL,61938,1.0
ELEC,Harrisburg,SD,57032,2.0
ELEC,Savannah,GA,31409,2.0
ELEC,Sterling,CO,80751,1.0
ELEC,Savannah,GA,31409,2.0
ELEC,Savannah,GA,31406,2.0
ELEC,Orem,UT,84058,2.0
ELEC,Fort Stewart,GA,31314,2.0
ELEC,Fort Stewart,GA,31314,2.0
ELEC,Fort Stewart,GA,31314,2.0
ELEC,Fort Stewart,GA,31314,2.0
ELEC,Mechanicsburg,PA,17050,1.0
ELEC,Fort Stewart,GA,31314,2.0
ELEC,Fort Stewart,GA,31315,2.0
ELEC,Fort Stewart,GA,31315,2.0
ELEC,Fort Stewart,GA,31315,2.0
ELEC,Normal,IL,61761,2.0
ELEC,Farmington,NY,14425,2.0
ELEC,Farmington,NY,14425,2.0
ELEC,Fort Stewart,GA,31314,2.0
ELEC,Fort Stewart,GA,31314,2.0
ELEC,Fort Stewart,GA,31315,2.0
ELEC,Fort Stewart,GA,31314,2.0
ELEC,Ann Arbor,MI,48108,2.0
ELEC,Ann Arbor,MI,48108,2.0
ELEC,Ann Arbor,MI,48108,2.0
ELEC,Ann Arbor,MI,48108,2.0
ELEC,Webster,NY,14580,2.0
ELEC,Webster,NY,14580,2.0
ELEC,Webster,NY,14580,2.0
ELEC,Webster,NY,14580,2.0
ELEC,Marina,CA,93933,2.0
ELEC,Marina,CA,93933,2.0
ELEC,Vestal,NY,13850,1.0
ELEC,Mattoon,IL,61938,1.0
ELEC,Gulfport,MS,39503,4.0
ELEC,Walnut Ridge,AR,72476,2.0
ELEC,Denver,CO,80216,1.0
ELEC,Centennial,CO,80111,2.0
ELEC,Naples,FL,34114,2.0
ELEC,Summerville,SC,29486,2.0
ELEC,Summerville,SC,29486,2.0
ELEC,Summerville,SC,29483,2.0
ELEC,Summerville,SC,29486,2.0
ELEC,Summerville,SC,29486,8.0
ELEC,Goose Creek,SC,29445,1.0
ELEC,Goose Creek,SC,29445,2.0
ELEC,Ladson,SC,29456,1.0
ELEC,North Charleston,SC,29406,2.0
ELEC,North Charleston,SC,29418,2.0
ELEC,Miami,FL,33186,2.0
ELEC,Maitland,FL,32751,2.0
ELEC,Blue Jay,CA,92317,1.0
ELEC,Quanah,TX,79252,8.0
ELEC,New Boston,TX,75570,16.0
ELEC,Bowie,MD,20720,8.0
ELEC,Howell Township,NJ,07731,12.0
ELEC,Atkins,VA,24311,8.0
ELEC,East Rutherford,NJ,07073,16.0
ELEC,Orland Park,IL,60462,12.0
ELEC,Iowa,LA,70647,16.0
ELEC,Miami,FL,33155,12.0
ELEC,North Bergen,NJ,07087,12.0
ELEC,Ellenton,FL,34222,16.0
ELEC,Quincy,WA,98848,8.0
ELEC,"New Port Richey, FL",FL,34652,8.0
ELEC,Houston,TX,77077,8.0
ELEC,Pasadena,CA,91107,20.0
ELEC,Pooler,GA,31322,11.0
ELEC,Summerville,SC,29483,2.0
ELEC,Spearfish,SD,57783,1.0
ELEC,Rapid City,SD,57701,1.0
ELEC,Honolulu,HI,96825,1.0
ELEC,Johnson City,TN,37604,1.0
ELEC,Arlington,TX,76011,2.0
ELEC,Hollywood,FL,33020,4.0
ELEC,Rockville,MD,20852,4.0
ELEC,Los Angeles,CA,90017,2.0
ELEC,Frisco,TX,75035,2.0
ELEC,Murfreesboro,TN,37129,3.0
ELEC,Philadelphia,PA,19104,4.0
ELEC,Long Island City,NY,11101,2.0
ELEC,Pomona,NJ,8240,2.0
ELEC,Centralia,IL,62801,1.0
ELEC,Shelton,WA,98584,1.0
ELEC,Dallas,TX,75204,2.0
ELEC,Silver Springs,MD,20904,2.0
ELEC,White Oak,MD,20904,4.0
ELEC,Houston,TX,77008,19.0
ELEC,Indianapolis,IN,46240,2.0
ELEC,Springdale,AR,72762,2.0
ELEC,New Brunswick,NJ,8901,4.0
ELEC,San Antonio,TX,78257,2.0
ELEC,San Antonio,TX,78257,2.0
ELEC,Austin,TX,78727,2.0
ELEC,Richland,WA,99354,1.0
ELEC,Georgetown,CO,80444,4.0
ELEC,San Antonio,TX,78257,1.0
ELEC,Chattanooga,TN,37402,4.0
ELEC,Jerseyville,IL,62052,1.0
ELEC,Murfreesboro,TN,37128,4.0
ELEC,Elkins,WV,26241,1.0
ELEC,Houston,TX,77407,4.0
ELEC,Santa Cruz,CA,95060,2.0
ELEC,Rockville,MD,20852,2.0
ELEC,Seattle,WA,98104,8.0
ELEC,Fort Lauderdale,FL,33304,2.0
ELEC,Williams,AZ,86046,4.0
ELEC,Phoenix,AZ,85040,3.0
ELEC,Bronx,NY,10470,7.0
ELEC,North Little Rock,AR,72114,2.0
ELEC,Indianapolis,IN,46240,2.0
ELEC,Ludington,MI,49431,2.0
ELEC,Washington,DC,20005,2.0
ELEC,North Little Rock,AR,72117,2.0
ELEC,Los Angeles,CA,90067,2.0
ELEC,Los Angeles,CA,90067,2.0
ELEC,Los Angeles,CA,90067,2.0
ELEC,Los Angeles,CA,90067,2.0
ELEC,Los Angeles,CA,90067,2.0
ELEC,Los Angeles,CA,90064,2.0
ELEC,Los Angeles,CA,90067,2.0
ELEC,Boulder,CO,80302,2.0
ELEC,Wellesley,MA,02481,2.0
ELEC,Wellesley,MA,02481,2.0
ELEC,Wellesley,MA,02481,2.0
ELEC,Waldorf,MD,20601,1.0
ELEC,Seattle,WA,98118,2.0
ELEC,Seattle,WA,98118,2.0
ELEC,Seattle,WA,98118,2.0
ELEC,Huntington,NY,11743,1.0
ELEC,Westhampton Beach,NY,11978,2.0
ELEC,Westhampton Beach,NY,11978,2.0
ELEC,Westhampton Beach,NY,11978,2.0
ELEC,Westhampton Beach,NY,11978,2.0
ELEC,Derby,KS,67037,2.0
ELEC,Hartford,CT,06112,1.0
ELEC,Los Angeles,CA,90064,2.0
ELEC,Huntington,NY,11743,1.0
ELEC,Douglasville,GA,30134,2.0
ELEC,Carthage,MO,64836,2.0
ELEC,Zeeland,MI,49464,2.0
ELEC,Kalamazoo,MI,49009,2.0
ELEC,Madison,WI,53704,1.0
ELEC,Waterford Township,MI,48328,2.0
ELEC,Clifton Park,NY,12118,2.0
ELEC,Clifton Park,NY,12118,2.0
ELEC,Clifton Park,NY,12065,2.0
ELEC,Gypsum,CO,81637,2.0
ELEC,Port Angeles,WA,98362,2.0
ELEC,Port Angeles,WA,98362,2.0
ELEC,Port Angeles,WA,98362,2.0
ELEC,Tempe,AZ,85284,4.0
ELEC,Little Rock,AR,72204,2.0
ELEC,Harvard,IL,60033,1.0
ELEC,Delray Beach,FL,33444,2.0
ELEC,Palo Alto,CA,94306,2.0
ELEC,Vacaville,CA,95687,1.0
ELEC,Vacaville,CA,95687,1.0
ELEC,Vacaville,CA,95687,1.0
ELEC,Smyrna,TN,37167,2.0
ELEC,Bethesda,MD,20814,10.0
ELEC,Tempe,AZ,85281,13.0
ELEC,Ocala,FL,34474,2.0
ELEC,Sicklerville,NJ,8081,2.0
ELEC,Central Point,OR,97502,1.0
ELEC,Pinellas Park,FL,33781,6.0
ELEC,Mountain Home,AR,72653,1.0
ELEC,El Sobrante,CA,94803,2.0
ELEC,Columbus,OH,43085,4.0
ELEC,Fargo,ND,58103,2.0
ELEC,Gainesville,GA,30501,2.0
ELEC,Thonotosassa,FL,33592,4.0
